"Vegetation","Year","Gradient","Percent_cover"
"ph",2005,238,0.0240706774517679
"ph",2005,239,0.0218426518084976
"ph",2005,240,0.024197470121955
"ph",2005,241,0.0182319734359723
"ph",2005,242,0.010892238992761
"ph",2005,243,0.00896157154911001
"ph",2005,244,0.00580883867233312
"ph",2005,245,0.00566881056359486
"ph",2005,246,0.00933863039061579
"ph",2005,247,0.0106825466409011
"ph",2005,248,0.0127387860459102
"ph",2005,249,0.0129048612829453
"ph",2005,250,0.0181283118790089
"ph",2005,251,0.0141712985094792
"ph",2005,252,0.0135950674685446
"ph",2005,253,0.015111226484638
"ph",2005,254,0.0150476541835255
"ph",2005,255,0.0167127043473064
"ph",2005,256,0.0163305302495807
"ph",2005,257,0.0216323491498201
"ph",2005,258,0.0206105395611012
"ph",2005,259,0.00955244484471866
"ph",2005,260,0.00265228770987587
"ph",2005,261,4.81456169024648e-07
"ph",2005,262,0
"ph",2005,263,0
"ph",2005,264,0
"ph",2005,265,0
"ph",2005,266,0
"ph",2005,267,0
"ph",2005,268,0
"ph",2005,269,0
"ph",2005,270,0
"ph",2005,271,0
"ph",2005,272,0
"ph",2005,273,0
"ph",2005,274,0
"ph",2005,275,0
"ph",2005,276,0
"ph",2005,277,0
"ph",2005,278,0
"ph",2005,279,0
"ph",2005,280,0
"ph",2005,281,0
"ph",2005,282,0
"ph",2005,283,0
"ph",2005,284,0
"ph",2005,285,0
"ph",2005,286,0
"ph",2005,287,0
"ph",2005,288,0
"ph",2005,289,0
"ph",2005,290,0
"ph",2005,291,0
"ph",2005,292,0
"ph",2005,293,0
"ph",2005,294,0
"ph",2005,295,0
"ph",2005,296,0
"ph",2005,297,0
"ph",2005,298,0
"ph",2005,299,0
"ph",2005,300,0
"ph",2005,301,0
"ph",2005,302,0
"ph",2005,303,0
"ph",2005,304,0
"ph",2005,305,0
"ph",2005,306,0
"ph",2005,307,0
"ph",2005,308,0
"ph",2005,309,0
"ph",2005,310,0
"ph",2005,311,0
"ph",2005,312,0
"ph",2005,313,0
"ph",2005,314,0
"ph",2005,315,0
"ph",2005,316,0
"ph",2005,317,0
"ph",2005,318,0
"ph",2005,319,0
"ph",2005,320,0
"ph",2005,321,0
"ph",2005,322,0
"ph",2005,323,0
"ph",2005,324,0
"ph",2005,325,0
"ph",2005,326,0
"ph",2005,327,0
"ph",2005,328,0
"ph",2005,329,0
"ph",2005,330,0
"ph",2005,331,0
"ph",2005,332,0
"ph",2005,333,0
"ph",2005,334,0
"ph",2005,335,0
"ph",2005,336,0
"ph",2005,337,0
"ph",2005,338,0
"ph",2005,339,0
"ph",2005,340,0
"ph",2005,341,0
"ph",2005,342,0
"ph",2005,343,0
"ph",2005,344,0
"ph",2005,345,0
"ph",2005,346,0
"ph",2005,347,0
"ph",2005,348,0
"ph",2005,349,0
"ph",2005,350,0
"ph",2005,351,0
"ph",2005,352,0
"ph",2005,353,0
"ph",2005,354,0
"ph",2005,355,0
"ph",2005,356,0
"ph",2005,357,0
"ph",2005,358,0
"ph",2005,359,0
"ph",2005,360,0
"ph",2005,361,0
"ph",2005,362,0
"ph",2005,363,0
"ph",2005,364,0
"ph",2005,365,0
"ph",2005,366,0
"ph",2005,367,0
"ph",2005,368,0
"ph",2005,369,0
"ph",2005,370,0
"ph",2005,371,0
"ph",2005,372,0
"ph",2005,373,0
"ph",2005,374,0
"ph",2005,375,0
"ph",2005,376,0
"ph",2005,377,0
"ph",2005,378,0
"ph",2005,379,0
"ph",2005,380,0
"ph",2005,381,0
"ph",2005,382,0
"ph",2005,383,0
"ph",2005,384,0
"ph",2005,385,0
"ph",2005,386,0
"ph",2005,387,0
"ph",2005,388,0
"ph",2005,389,0
"ph",2005,390,0
"ph",2005,391,0
"ph",2005,392,0
"ph",2005,393,0
"ph",2005,394,0
"ph",2005,395,0
"ph",2005,396,0
"ph",2005,397,0
"ph",2005,398,0
"ph",2005,399,0
"ph",2005,400,0
"ph",2005,401,0
"ph",2005,402,0
"ph",2005,403,0
"ph",2005,404,0
"ph",2005,405,0
"ph",2005,406,0
"ph",2005,407,0
"ph",2005,408,0
"ph",2005,409,0
"ph",2005,410,0
"ph",2005,411,0
"ph",2005,412,0
"ph",2005,413,0
"ph",2005,414,0
"ph",2005,415,0
"ph",2005,416,0
"ph",2005,417,0
"ph",2005,418,0
"ph",2005,419,0
"ph",2005,420,0
"ph",2005,421,0
"ph",2005,422,0
"ph",2005,423,0
"ph",2005,424,0
"ph",2005,425,0
"ph",2005,426,0
"ph",2005,427,0
"ph",2005,428,0
"ph",2005,429,0
"ph",2005,430,0
"ph",2005,431,0
"ph",2005,432,0
"ph",2005,433,0
"ph",2005,434,0
"ph",2005,435,0
"su",2005,1,0
"su",2005,2,0
"su",2005,3,0
"su",2005,4,0
"su",2005,5,0
"su",2005,6,0
"su",2005,7,0
"su",2005,8,0
"su",2005,9,0
"su",2005,10,0
"su",2005,11,0
"su",2005,12,0
"su",2005,13,0
"su",2005,14,0
"su",2005,15,0
"su",2005,16,0
"su",2005,17,0
"su",2005,18,0
"su",2005,19,0
"su",2005,20,0
"su",2005,21,0
"su",2005,22,0
"su",2005,23,0
"su",2005,24,0
"su",2005,25,0
"su",2005,26,0
"su",2005,27,0
"su",2005,28,0
"su",2005,29,0
"su",2005,30,0
"su",2005,31,0
"su",2005,32,0
"su",2005,33,0
"su",2005,34,0
"su",2005,35,0
"su",2005,36,0
"su",2005,37,0
"su",2005,38,0
"su",2005,39,0
"su",2005,40,0
"su",2005,41,0
"su",2005,42,0
"su",2005,43,0
"su",2005,44,0
"su",2005,45,0
"su",2005,46,0
"su",2005,47,0
"su",2005,48,0
"su",2005,49,0
"su",2005,50,0
"su",2005,51,0
"su",2005,52,0
"su",2005,53,0
"su",2005,54,0
"su",2005,55,0
"su",2005,56,0
"su",2005,57,0
"su",2005,58,0
"su",2005,59,0
"su",2005,60,0
"su",2005,61,0
"su",2005,62,0
"su",2005,63,0
"su",2005,64,0
"su",2005,65,0
"su",2005,66,0
"su",2005,67,0
"su",2005,68,0
"su",2005,69,0
"su",2005,70,0
"su",2005,71,0
"su",2005,72,0
"su",2005,73,0
"su",2005,74,0
"su",2005,75,0
"su",2005,76,0
"su",2005,77,0
"su",2005,78,0
"su",2005,79,0
"su",2005,80,0
"su",2005,81,0
"su",2005,82,0
"su",2005,83,0
"su",2005,84,0
"su",2005,85,0
"su",2005,86,0
"su",2005,87,0
"su",2005,88,0
"su",2005,89,0
"su",2005,90,0
"su",2005,91,0
"su",2005,92,0
"su",2005,93,0
"su",2005,94,0
"su",2005,95,0
"su",2005,96,0
"su",2005,97,0
"su",2005,98,0
"su",2005,99,0
"su",2005,100,0
"su",2005,101,0
"su",2005,102,0
"su",2005,103,0
"su",2005,104,0
"su",2005,105,0
"su",2005,106,0
"su",2005,107,0
"su",2005,108,0
"su",2005,109,0
"su",2005,110,0
"su",2005,111,0
"su",2005,112,0
"su",2005,113,0
"su",2005,114,0
"su",2005,115,0
"su",2005,116,0
"su",2005,117,0
"su",2005,118,0
"su",2005,119,0
"su",2005,120,0
"su",2005,121,0
"su",2005,122,0
"su",2005,123,0
"su",2005,124,0
"su",2005,125,0
"su",2005,126,0
"su",2005,127,0
"su",2005,128,0
"su",2005,129,0
"su",2005,130,0
"su",2005,131,0
"su",2005,132,0
"su",2005,133,0
"su",2005,134,0
"su",2005,135,0
"su",2005,136,0
"su",2005,137,0
"su",2005,138,0
"su",2005,139,0
"su",2005,140,0
"su",2005,141,0
"su",2005,142,0
"su",2005,143,0
"su",2005,144,0
"su",2005,145,0
"su",2005,146,0
"su",2005,147,0
"su",2005,148,0
"su",2005,149,0
"su",2005,150,0.000573030767684576
"su",2005,151,0.00510894365155573
"su",2005,152,0.010192604464329
"su",2005,153,0.00985337902854762
"su",2005,154,0.0191979547584184
"su",2005,155,0.00696358239377876
"su",2005,156,0.00367401488185616
"su",2005,157,0.000290997268650449
"su",2005,158,0.00284265096930146
"su",2005,159,0.0137432114075053
"su",2005,160,0.015810114127537
"su",2005,161,0.0170078956703254
"su",2005,162,0.0136232588910513
"su",2005,163,0.0200087559675189
"su",2005,164,0.0188554625323438
"su",2005,165,0.0275451343410527
"su",2005,166,0.028098613594701
"su",2005,167,0.0272832836652649
"su",2005,168,0.0444793037785258
"su",2005,169,0.0536382975863141
"su",2005,170,0.0616854246925967
"su",2005,171,0.0612349376427546
"su",2005,172,0.0790219035161462
"su",2005,173,0.0884940259757614
"su",2005,174,0.108293621247858
"su",2005,175,0.138706628273479
"su",2005,176,0.169040676286887
"su",2005,177,0.191831439837235
"su",2005,178,0.222504214201211
"su",2005,179,0.32122635776711
"su",2005,180,0.348613459538285
"su",2005,181,0.353871663284099
"su",2005,182,0.416678895241509
"su",2005,183,0.475750690051033
"su",2005,184,0.503453981266367
"su",2005,185,0.538769497416426
"su",2005,186,0.558151886759474
"su",2005,187,0.594230725008206
"su",2005,188,0.591565466915872
"su",2005,189,0.576288954985083
"su",2005,190,0.568953236836773
"su",2005,191,0.576902878158991
"su",2005,192,0.596301658818576
"su",2005,193,0.597635927987515
"su",2005,194,0.58169105191482
"su",2005,195,0.586702016856412
"su",2005,196,0.6167818824294
"su",2005,197,0.641968293003147
"su",2005,198,0.640331353649319
"su",2005,199,0.613468101073819
"su",2005,200,0.607665998752834
"su",2005,201,0.617704327129951
"su",2005,202,0.628926779844564
"su",2005,203,0.644362575213988
"su",2005,204,0.658716003782678
"su",2005,205,0.658012619757522
"su",2005,206,0.660539260077178
"su",2005,207,0.688755776730848
"su",2005,208,0.711746979012715
"su",2005,209,0.716236171483398
"su",2005,210,0.725903556859108
"su",2005,211,0.736915398779459
"su",2005,212,0.764714957885983
"su",2005,213,0.791826769119397
"su",2005,214,0.811285286492658
"su",2005,215,0.816624354971991
"su",2005,216,0.852486439100981
"su",2005,217,0.878120483245825
"su",2005,218,0.893658824731449
"su",2005,219,0.908490600514883
"su",2005,220,0.908732009359378
"su",2005,221,0.90852495495875
"su",2005,222,0.908418968455871
"su",2005,223,0.908035192438273
"su",2005,224,0.900490506162124
"su",2005,225,0.894225386336069
"su",2005,226,0.896960115481487
"su",2005,227,0.911969518161127
"su",2005,228,0.910812851972953
"su",2005,229,0.922558310054308
"su",2005,230,0.9384790271723
"su",2005,231,0.956227965333995
"su",2005,232,0.965581760505544
"su",2005,233,0.966400316661189
"su",2005,234,0.966719138065333
"su",2005,235,0.967398722522792
"su",2005,236,0.961695186319737
"su",2005,237,0.954984750277639
"su",2005,238,0.952440382571051
"su",2005,239,0.954872303912936
"su",2005,240,0.958061601844399
"su",2005,241,0.964655749772567
"su",2005,242,0.977626075974945
"su",2005,243,0.982928151740661
"su",2005,244,0.991789998306192
"su",2005,245,0.994015237360154
"su",2005,246,0.990544634897259
"su",2005,247,0.989317453359099
"su",2005,248,0.98726121395409
"su",2005,249,0.987095138717055
"su",2005,250,0.980297916785825
"su",2005,251,0.978678241057693
"su",2005,252,0.976050144306653
"su",2005,253,0.971720616021122
"su",2005,254,0.974118913012993
"su",2005,255,0.973396555277686
"su",2005,256,0.969798220539884
"su",2005,257,0.966541325023347
"su",2005,258,0.963568575289333
"su",2005,259,0.965359391599072
"su",2005,260,0.964034709382255
"su",2005,261,0.966335317078662
"su",2005,262,0.965037505708165
"su",2005,263,0.957646082514726
"su",2005,264,0.961115187149822
"su",2005,265,0.954018294040156
"su",2005,266,0.935994904134306
"su",2005,267,0.93184804988437
"su",2005,268,0.917990571859103
"su",2005,269,0.886680413331282
"su",2005,270,0.864749441056403
"su",2005,271,0.83825123151963
"su",2005,272,0.821037248126899
"su",2005,273,0.809570424054635
"su",2005,274,0.814639726190251
"su",2005,275,0.827904575598182
"su",2005,276,0.827129078392624
"su",2005,277,0.826760025389861
"su",2005,278,0.82385338535487
"su",2005,279,0.814016782013589
"su",2005,280,0.805354672438903
"su",2005,281,0.790178511740661
"su",2005,282,0.777323663790117
"su",2005,283,0.771611645822868
"su",2005,284,0.755661778311282
"su",2005,285,0.737707763198596
"su",2005,286,0.717391511846676
"su",2005,287,0.698081394926542
"su",2005,288,0.692822800591261
"su",2005,289,0.67784092757697
"su",2005,290,0.672095105610644
"su",2005,291,0.674027214338638
"su",2005,292,0.662138346903359
"su",2005,293,0.645083883452127
"su",2005,294,0.637245955564613
"su",2005,295,0.639687908372405
"su",2005,296,0.640911701752858
"su",2005,297,0.636664047341009
"su",2005,298,0.64013251548923
"su",2005,299,0.644113357461147
"su",2005,300,0.633156676979223
"su",2005,301,0.631647231859667
"su",2005,302,0.626330746730295
"su",2005,303,0.599071039809581
"su",2005,304,0.580276820900187
"su",2005,305,0.55873429821064
"su",2005,306,0.526644112735616
"su",2005,307,0.510850996317213
"su",2005,308,0.49920620939298
"su",2005,309,0.493096102877005
"su",2005,310,0.49798936089437
"su",2005,311,0.498013717986179
"su",2005,312,0.526508420616456
"su",2005,313,0.525374080263194
"su",2005,314,0.502280107233212
"su",2005,315,0.47225098679192
"su",2005,316,0.436899292447106
"su",2005,317,0.437120220576909
"su",2005,318,0.435862430373118
"su",2005,319,0.421215793622095
"su",2005,320,0.410865372849014
"su",2005,321,0.392990930322842
"su",2005,322,0.376423136528149
"su",2005,323,0.371779013353082
"su",2005,324,0.350635291143987
"su",2005,325,0.323697512535656
"su",2005,326,0.308183785386963
"su",2005,327,0.281713835525978
"su",2005,328,0.259140326062185
"su",2005,329,0.243992798152277
"su",2005,330,0.235917412522041
"su",2005,331,0.231292660095396
"su",2005,332,0.237295288273064
"su",2005,333,0.235290879464171
"su",2005,334,0.232088629309776
"su",2005,335,0.231351454777287
"su",2005,336,0.218405938148836
"su",2005,337,0.187245349195875
"su",2005,338,0.156455398043978
"su",2005,339,0.15846139799511
"su",2005,340,0.158913588918109
"su",2005,341,0.169482043303688
"su",2005,342,0.160574732687765
"su",2005,343,0.124412676545713
"su",2005,344,0.0992394328003681
"su",2005,345,0.06680095901822
"su",2005,346,0.0386156492474213
"su",2005,347,0.0314554685647266
"su",2005,348,0.02996970998762
"su",2005,349,0.0267957756157474
"su",2005,350,0.0221818456064905
"su",2005,351,0.025722214076239
"su",2005,352,0.0310070524067711
"su",2005,353,0.0271446320879665
"su",2005,354,0.0207618998552475
"su",2005,355,0.0156907716371663
"su",2005,356,0.0248943922645401
"su",2005,357,0.023134815290474
"su",2005,358,0.00523535014336038
"su",2005,359,0
"su",2005,360,0
"su",2005,361,0
"su",2005,362,0
"su",2005,363,0
"su",2005,364,0
"su",2005,365,0
"su",2005,366,0
"su",2005,367,0
"su",2005,368,0
"su",2005,369,0
"su",2005,370,0
"su",2005,371,0
"su",2005,372,0
"su",2005,373,0
"su",2005,374,0
"su",2005,375,0
"su",2005,376,0
"su",2005,377,0
"su",2005,378,0
"su",2005,379,0
"su",2005,380,0
"su",2005,381,0
"su",2005,382,0
"su",2005,383,0
"su",2005,384,0
"su",2005,385,0
"su",2005,386,0
"su",2005,387,0
"su",2005,388,0
"su",2005,389,0
"su",2005,390,0
"su",2005,391,0
"su",2005,392,0
"su",2005,393,0
"su",2005,394,0
"su",2005,395,0
"su",2005,396,0
"su",2005,397,0
"su",2005,398,0
"su",2005,399,0
"su",2005,400,0
"su",2005,401,0
"su",2005,402,0
"su",2005,403,0
"su",2005,404,0
"su",2005,405,0
"su",2005,406,0
"su",2005,407,0
"su",2005,408,0
"su",2005,409,0
"su",2005,410,0
"su",2005,411,0
"su",2005,412,0
"su",2005,413,0
"su",2005,414,0
"su",2005,415,0
"su",2005,416,0
"su",2005,417,0
"su",2005,418,0
"su",2005,419,0
"su",2005,420,0
"su",2005,421,0
"su",2005,422,0
"su",2005,423,0
"su",2005,424,0
"su",2005,425,0
"su",2005,426,0
"su",2005,427,0
"su",2005,428,0
"su",2005,429,0
"su",2005,430,0
"su",2005,431,0
"su",2005,432,0
"su",2005,433,0
"su",2005,434,0
"su",2005,435,0
"sp",2005,1,0
"sp",2005,2,0
"sp",2005,3,0
"sp",2005,4,0
"sp",2005,5,0
"sp",2005,6,0
"sp",2005,7,0
"sp",2005,8,0
"sp",2005,9,0
"sp",2005,10,0
"sp",2005,11,0
"sp",2005,12,0
"sp",2005,13,0
"sp",2005,14,0
"sp",2005,15,0
"sp",2005,16,0
"sp",2005,17,0
"sp",2005,18,0
"sp",2005,19,0
"sp",2005,20,0
"sp",2005,21,0
"sp",2005,22,0
"sp",2005,23,0
"sp",2005,24,0
"sp",2005,25,0
"sp",2005,26,0
"sp",2005,27,0
"sp",2005,28,0
"sp",2005,29,0
"sp",2005,30,0
"sp",2005,31,0
"sp",2005,32,0
"sp",2005,33,0
"sp",2005,34,0
"sp",2005,35,0
"sp",2005,36,0
"sp",2005,37,0
"sp",2005,38,0
"sp",2005,39,0
"sp",2005,40,0
"sp",2005,41,0
"sp",2005,42,0
"sp",2005,43,0
"sp",2005,44,0
"sp",2005,45,0
"sp",2005,46,0
"sp",2005,47,0
"sp",2005,48,0
"sp",2005,49,0
"sp",2005,50,0
"sp",2005,51,0
"sp",2005,52,0
"sp",2005,53,0
"sp",2005,54,0
"sp",2005,55,0
"sp",2005,56,0
"sp",2005,57,0
"sp",2005,58,0
"sp",2005,59,0
"sp",2005,60,0
"sp",2005,61,0
"sp",2005,62,0
"sp",2005,63,0
"sp",2005,64,0
"sp",2005,65,0
"sp",2005,66,0
"sp",2005,67,0
"sp",2005,68,0
"sp",2005,69,0
"sp",2005,70,0
"sp",2005,71,0
"sp",2005,72,0
"sp",2005,73,0
"sp",2005,74,0
"sp",2005,75,0
"sp",2005,76,0
"sp",2005,77,0
"sp",2005,78,0
"sp",2005,79,0
"sp",2005,80,0
"sp",2005,81,0
"sp",2005,82,0
"sp",2005,83,0
"sp",2005,84,0
"sp",2005,85,0
"sp",2005,86,0
"sp",2005,87,0
"sp",2005,88,0
"sp",2005,89,0
"sp",2005,90,0
"sp",2005,91,0
"sp",2005,92,0
"sp",2005,93,0
"sp",2005,94,0
"sp",2005,95,0
"sp",2005,96,0
"sp",2005,97,0
"sp",2005,98,0
"sp",2005,99,0
"sp",2005,100,0
"sp",2005,101,0
"sp",2005,102,0
"sp",2005,103,0
"sp",2005,104,0
"sp",2005,105,0
"sp",2005,106,0
"sp",2005,107,0
"sp",2005,108,0
"sp",2005,109,0
"sp",2005,110,0
"sp",2005,111,0
"sp",2005,112,0
"sp",2005,113,0
"sp",2005,114,0
"sp",2005,115,0
"sp",2005,116,0
"sp",2005,117,0
"sp",2005,118,0
"sp",2005,119,0
"sp",2005,120,0
"sp",2005,121,0
"sp",2005,122,0
"sp",2005,123,0
"sp",2005,124,0
"sp",2005,125,0
"sp",2005,126,0
"sp",2005,127,0
"sp",2005,128,0
"sp",2005,129,0
"sp",2005,130,0
"sp",2005,131,0
"sp",2005,132,0
"sp",2005,133,0
"sp",2005,134,0
"sp",2005,135,0
"sp",2005,136,0
"sp",2005,137,0
"sp",2005,138,0
"sp",2005,139,0
"sp",2005,140,0
"sp",2005,141,0
"sp",2005,142,0
"sp",2005,143,0
"sp",2005,144,0
"sp",2005,145,0
"sp",2005,146,0
"sp",2005,147,0
"sp",2005,148,0
"sp",2005,149,0
"sp",2005,150,0
"sp",2005,151,0
"sp",2005,152,0
"sp",2005,153,0
"sp",2005,154,0
"sp",2005,155,0
"sp",2005,156,0
"sp",2005,157,0
"sp",2005,158,0
"sp",2005,159,0
"sp",2005,160,0
"sp",2005,161,0
"sp",2005,162,0
"sp",2005,163,0
"sp",2005,164,0
"sp",2005,165,0
"sp",2005,166,0
"sp",2005,167,0
"sp",2005,168,0
"sp",2005,169,0
"sp",2005,170,0
"sp",2005,171,0
"sp",2005,172,0
"sp",2005,173,0
"sp",2005,174,0
"sp",2005,175,0
"sp",2005,176,0
"sp",2005,177,0
"sp",2005,178,0
"sp",2005,179,0
"sp",2005,180,0
"sp",2005,181,0
"sp",2005,182,0
"sp",2005,183,0
"sp",2005,184,0
"sp",2005,185,0
"sp",2005,186,0
"sp",2005,187,0
"sp",2005,188,0
"sp",2005,189,0
"sp",2005,190,0
"sp",2005,191,0
"sp",2005,192,0
"sp",2005,193,0
"sp",2005,194,0
"sp",2005,195,0
"sp",2005,196,0.00277496749629332
"sp",2005,197,0.000551779040343602
"sp",2005,198,0
"sp",2005,199,0
"sp",2005,200,0
"sp",2005,201,0
"sp",2005,202,0
"sp",2005,203,0
"sp",2005,204,0
"sp",2005,205,0
"sp",2005,206,0
"sp",2005,207,0
"sp",2005,208,0
"sp",2005,209,0
"sp",2005,210,0
"sp",2005,211,0
"sp",2005,212,0
"sp",2005,213,0
"sp",2005,214,0
"sp",2005,215,0
"sp",2005,216,0
"sp",2005,217,0
"sp",2005,218,0
"sp",2005,219,0.000144863933726389
"sp",2005,220,1.64619449095796e-05
"sp",2005,221,0
"sp",2005,222,0
"sp",2005,223,0
"sp",2005,224,0
"sp",2005,225,0
"sp",2005,226,0
"sp",2005,227,0
"sp",2005,228,0
"sp",2005,229,0
"sp",2005,230,0
"sp",2005,231,0
"sp",2005,232,0
"sp",2005,233,0
"sp",2005,234,0
"sp",2005,235,0
"sp",2005,236,0
"sp",2005,237,0.00100639270752802
"sp",2005,238,0.00057069814178589
"sp",2005,239,0
"sp",2005,240,0
"sp",2005,241,0.000883490614318477
"sp",2005,242,0.00316805791203013
"sp",2005,243,0.00142536461384503
"sp",2005,244,6.01012769535329e-05
"sp",2005,245,0.000315952076250915
"sp",2005,246,0.000116734712124823
"sp",2005,247,0
"sp",2005,248,0
"sp",2005,249,0
"sp",2005,250,0.00157377133516615
"sp",2005,251,0.0071504604328282
"sp",2005,252,0.0103547882248026
"sp",2005,253,0.0131681574942397
"sp",2005,254,0.0108334328034817
"sp",2005,255,0.00989074037500739
"sp",2005,256,0.0138712492105352
"sp",2005,257,0.0115210199736805
"sp",2005,258,0.00813791565116801
"sp",2005,259,0.0063651286540361
"sp",2005,260,0.00714043064062677
"sp",2005,261,0.00798665207654026
"sp",2005,262,0.00988782555505364
"sp",2005,263,0.00799398250615044
"sp",2005,264,0.0122898107642605
"sp",2005,265,0.0285580845910563
"sp",2005,266,0.0510893900415022
"sp",2005,267,0.0626031278627367
"sp",2005,268,0.0798674740922894
"sp",2005,269,0.103859130431684
"sp",2005,270,0.108223390436474
"sp",2005,271,0.12978716924436
"sp",2005,272,0.144335233661348
"sp",2005,273,0.150397241306999
"sp",2005,274,0.145678459121752
"sp",2005,275,0.128076707138935
"sp",2005,276,0.125125147885601
"sp",2005,277,0.127143332828094
"sp",2005,278,0.127923699555474
"sp",2005,279,0.122552597181726
"sp",2005,280,0.122396535594958
"sp",2005,281,0.121515608637287
"sp",2005,282,0.120590550307826
"sp",2005,283,0.123223360058755
"sp",2005,284,0.125825844958439
"sp",2005,285,0.127113699107923
"sp",2005,286,0.129559272168321
"sp",2005,287,0.133432233035854
"sp",2005,288,0.137753645777481
"sp",2005,289,0.144956215977539
"sp",2005,290,0.145669233247303
"sp",2005,291,0.140937217545102
"sp",2005,292,0.144176115432499
"sp",2005,293,0.145900362767266
"sp",2005,294,0.148157173978239
"sp",2005,295,0.152975734753729
"sp",2005,296,0.148928503382888
"sp",2005,297,0.137706442246115
"sp",2005,298,0.146716293033878
"sp",2005,299,0.155284323497344
"sp",2005,300,0.162303478492973
"sp",2005,301,0.169970057418525
"sp",2005,302,0.172510654374514
"sp",2005,303,0.177207399247446
"sp",2005,304,0.189416845052691
"sp",2005,305,0.204707894755593
"sp",2005,306,0.225940628209468
"sp",2005,307,0.232569285156486
"sp",2005,308,0.241770482041403
"sp",2005,309,0.252751698396448
"sp",2005,310,0.270456527199294
"sp",2005,311,0.294116602536482
"sp",2005,312,0.317706358813927
"sp",2005,313,0.334378153768351
"sp",2005,314,0.360959103790713
"sp",2005,315,0.376447731726928
"sp",2005,316,0.384728412332017
"sp",2005,317,0.403674140540659
"sp",2005,318,0.42459184917153
"sp",2005,319,0.449306502572569
"sp",2005,320,0.481381067004825
"sp",2005,321,0.509739586795912
"sp",2005,322,0.541048670293685
"sp",2005,323,0.556562143994062
"sp",2005,324,0.584660931970241
"sp",2005,325,0.609428460032214
"sp",2005,326,0.628502489050368
"sp",2005,327,0.65124473386779
"sp",2005,328,0.666940057940647
"sp",2005,329,0.677044728570543
"sp",2005,330,0.688142911438153
"sp",2005,331,0.706563301747088
"sp",2005,332,0.711875885562173
"sp",2005,333,0.713178300012288
"sp",2005,334,0.712440854586044
"sp",2005,335,0.720556139216241
"sp",2005,336,0.725404339971471
"sp",2005,337,0.734122696362387
"sp",2005,338,0.734202777029482
"sp",2005,339,0.720637780436149
"sp",2005,340,0.711060421587502
"sp",2005,341,0.715100425176872
"sp",2005,342,0.745685331111083
"sp",2005,343,0.777836111690789
"sp",2005,344,0.801693424422176
"sp",2005,345,0.841105920529282
"sp",2005,346,0.87299813196358
"sp",2005,347,0.880139092125952
"sp",2005,348,0.875599786395191
"sp",2005,349,0.875978696193723
"sp",2005,350,0.875621190796387
"sp",2005,351,0.877956298403582
"sp",2005,352,0.877735425386088
"sp",2005,353,0.881397394295613
"sp",2005,354,0.877870230382257
"sp",2005,355,0.879581919994061
"sp",2005,356,0.870005913588864
"sp",2005,357,0.869355834883137
"sp",2005,358,0.876245822399232
"sp",2005,359,0.874566760181228
"sp",2005,360,0.859816322119326
"sp",2005,361,0.86275346644632
"sp",2005,362,0.864857755336215
"sp",2005,363,0.863686401652463
"sp",2005,364,0.855736143079627
"sp",2005,365,0.852997926289041
"sp",2005,366,0.848547202955798
"sp",2005,367,0.843332336678778
"sp",2005,368,0.836287011401602
"sp",2005,369,0.827185838071428
"sp",2005,370,0.82229759747829
"sp",2005,371,0.817193290871846
"sp",2005,372,0.815892400105503
"sp",2005,373,0.809490745136308
"sp",2005,374,0.802401627572955
"sp",2005,375,0.799792562602635
"sp",2005,376,0.79361361206389
"sp",2005,377,0.784497605379404
"sp",2005,378,0.780169256036529
"sp",2005,379,0.770727307521057
"sp",2005,380,0.74264336590135
"sp",2005,381,0.732269262479497
"sp",2005,382,0.716793384949588
"sp",2005,383,0.69476837893051
"sp",2005,384,0.678605967938392
"sp",2005,385,0.642448002332047
"sp",2005,386,0.594885514416679
"sp",2005,387,0.551810333046765
"sp",2005,388,0.512302782465352
"sp",2005,389,0.454548325770009
"sp",2005,390,0.333905251378566
"sp",2005,391,0.235241273876572
"sp",2005,392,0.171973599497552
"sp",2005,393,0.104835105764603
"sp",2005,394,0.0730988600908482
"sp",2005,395,0.0664600868982714
"sp",2005,396,0.0574152289606937
"sp",2005,397,0.0502257062996631
"sp",2005,398,0.0376189145309801
"sp",2005,399,0.020643492238459
"sp",2005,400,0.00808954446827552
"sp",2005,401,0.000551465033548735
"sp",2005,402,0
"sp",2005,403,0
"sp",2005,404,0
"sp",2005,405,0
"sp",2005,406,0
"sp",2005,407,0
"sp",2005,408,0
"sp",2005,409,0
"sp",2005,410,0
"sp",2005,411,0
"sp",2005,412,0
"sp",2005,413,0
"sp",2005,414,0
"sp",2005,415,0
"sp",2005,416,0
"sp",2005,417,0
"sp",2005,418,0
"sp",2005,419,0
"sp",2005,420,0
"sp",2005,421,0
"sp",2005,422,0
"sp",2005,423,0
"sp",2005,424,0
"sp",2005,425,0
"sp",2005,426,0
"sp",2005,427,0
"sp",2005,428,0
"sp",2005,429,0
"sp",2005,430,0
"sp",2005,431,0
"sp",2005,432,0
"sp",2005,433,0
"sp",2005,434,0
"sp",2005,435,0
"ph",2006,1,1
"ph",2006,2,1
"ph",2006,3,1
"ph",2006,4,1
"ph",2006,5,1
"ph",2006,6,1
"ph",2006,7,1
"ph",2006,8,1
"ph",2006,9,1
"ph",2006,10,1
"ph",2006,11,1
"ph",2006,12,1
"ph",2006,13,1
"ph",2006,14,1
"ph",2006,15,1
"ph",2006,16,1
